TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
48771,The Great Ambition,Ended,2002-10-12,60,"Si-Young (Han Jae-Seok) is the first son of Park Hee-Chan and knows the truth about why his father insisted that he must take over the family business. He is a cold-hearted businessman who often uses dirty business tactics. As he takes over the day-to-day operations of the guild, he grows into a strong leader. But Jae-Young (Jang Hyuk), his younger brother, becomes his own man and does not follow his older brothers business style.",0.0,0,,"historical fiction, joseon dynasty (1392–1910)",대망,/1xKgZxU1OrLPR95agfKt6xxlGJk.jpg,/hughstcm27LoydLHDaPZS1MZin9.jpg,7.7268,ko,TV,26,1,https://programs.sbs.co.kr/drama/ambition/about/51366,"Jang Hyuk, Lee Yo-won, Han Jae-suk","Kim Jong-hak, Song Ji-na",
104555,The Great Heist,Ended,2020-08-14,48,"Based on the 1994 robbery of US$33 million from Colombia's central bank, which turned the country upside down.",7.3,600,"Crime, Drama","robbery, heist, 1990s",El robo del siglo,/j52EFofX8hCoenmvDC4AOppoPWu.jpg,/7iBs4QZXYDwQt5Cf0mhrOWKbYFT.jpg,6.2518,es,TV,6,1,https://www.netflix.com/title/81137088,"Andrés Parra, Christian Tappán, Waldo Urrego",,
333,The Great Jang Geum,Ended,2003-09-15,60,Orphaned Jang-geum becomes the first female physician in the Joseon Dynasty and her determination is tested when people around her start showing their true faces.,8.515,260,Drama,"medicine, food, doctor, chef, physician, 16th century, 15th century, joseon dynasty (1392–1910), korean cuisine",대장금,/oiDr9sZPluqKJH8o0vuX5Dh61dh.jpg,/mkmlUSTmOb2LI5A6aU1gHaRDElG.jpg,30.1374,ko,TV,54,1,http://www.imbc.com/broad/tv/drama/daejanggum/index.html,"Lee Young-ae, Ji Jin-hee, Im Ho","Kim Young-hyun, Lee Byeong-hoon",JEWEL IN THE PALACE - DAE JANG GEUM
21771,The Great Queen Seondeok,Ended,2009-05-25,64,"The life story of Queen Seondeok, the first queen of the Korean people during the Silla Dynasty.",7.2,37,"Drama, History","queen, kingdom, sword fight, romance, royalty, empire, cross dressing, military, power struggle, silla dynasty",선덕여왕,/ej1R5bxJ59kzzf7gYlqlEmclrUi.jpg,/nGk7HMAU6rMZ6pe6g1NFxElWuuL.jpg,50.1822,ko,TV,62,1,https://www.imbc.com/broad/tv/drama/seonduk/,"Lee Yo-won, Nam Ji-hyun, Kim Nam-gil","Kim Young-hyun, Sang-yeon Park, Kim Keun-Hong",Queen Seon Deok Teaser
69129,The Halcyon,Canceled,2017-01-02,46,The story of a bustling and glamorous five star hotel at the centre of London society and a world at war.,6.448,48,"Drama, War & Politics","london, england, hotel, world war ii, period drama, costume drama, 1940s, high class",The Halcyon,/3DFB7WVrIrX1426R67TR65QyRMH.jpg,/xI78PGjvJwlAzmIvsw5jSp3Oibf.jpg,13.6148,en,TV,8,1,https://www.leftbankpictures.co.uk/#!/tv/the-halcyon,"Steven Mackintosh, Olivia Williams, Hermione Corfield",,'The Halcyon' (2016) Trailer - ITV
112945,The Hardy Boys,Ended,2020-12-04,47,"When Frank and Joe Hardy arrive in Bridgeport, they set out to uncover the truth behind the recent tragedy that has changed their lives. In doing so, they stumble upon something much more sinister - something only the Hardy Boys can stop.",7.4,56,"Drama, Mystery",,The Hardy Boys,/zO24XYR7pxsRHJJG9zzA5SRz48B.jpg,/ds3ioEzMhugec5rw2HkMnReahAZ.jpg,21.8371,en,TV,31,3,https://www.thehardyboystv.com,"Rohan Campbell, Alexander Elliot, Keana Bastidas",,Official Trailer
102434,The Head,Ended,2020-06-12,50,"In an isolated and inaccessible Antarctic research station in which winter has fallen on the South Pole and the sun will soon disappear for the next six months, a small team, known as the Winterers, remain at the Polaris VI Antarctic Research Station to continue their innovative research. Renowned biologist Arthur Wilde is determined to find a solution to climate change, but his quest turns into a nightmare when several of his esteemed scientists suddenly begin to die.",7.046,164,"Mystery, Drama","scandinavia, global warming, survival, antarctica, nordic noir, murder mystery",The Head,/gFiFKWx8nBjo3iRYcosdJeYUtaX.jpg,/8GAIpNkyVHorYZhCKYT4hC9C7Dv.jpg,19.6678,en,TV,18,3,https://www.max.com/es/es/shows/head/a2606cd3-11f0-4f05-a2ab-fe798f0a00af,"Katharine O'Donnelly, John Lynch, Olivia Morris",,Official Trailer
202625,The Heavenly Idol,Ended,2023-02-15,66,"Pontifex Lembrary fights against a devil, he gets transferred to a different world possessing the body of Woo Yeon-woo who is a member of an unpopular idol group called Wild Animal. In an entertainment business where overwhelming social skills, trendiness, and talents are highly necessary, it is hard for solemn, holy Lembrary to adapt. Due to his inappropriate says and dos as a celebrity, Lembrary is talked about from the public and receives attention that he did not expect. Using his goodness a...",7.3,25,"Drama, Comedy, Sci-Fi & Fantasy","based on novel or book, romance, fish out of water, transmigration, body-swap, k-pop, music industry, survivor's guilt, idol group, slow burn romance, fantasy, panic disorder",성스러운 아이돌,/glbtrvaluqaybHnQ7GV3ckHWmpt.jpg,/dM1LcrTurjk5wVFBe2LAVVQ9gNC.jpg,3.6102,ko,TV,12,1,http://program.m.tving.com/tvn/theheavenlyidol,"Kim Min-gue, Go Bo-gyeol, Lee Jang-woo","Lee So-yoon, Park So-yeon",
44037,The Hollow Crown,Ended,2012-06-30,0,A series of British television films featuring William Shakespeare's History Plays.,7.392,74,"Drama, History",period drama,The Hollow Crown,/1Q8m6nI5m66DjnQ5V661anWqpVu.jpg,/6EqzzM5UW0MqNmYaJVCWc9fAIJR.jpg,25.146,en,TV,7,2,http://www.bbc.co.uk/programmes/b07bqgjn,,,US Trailer
74835,The Honorable Woman,Ended,1997-10-09,90,"As a gendarmerie chief warrant officer, Isabelle Florent and her team are faced with the most diverse investigations. As a mother, she tries to protect and educate her son, Nicolas.",6.0,2,"Crime, Drama","gendarmerie, thriller",Une femme d'honneur,/pLtH94GvXAdrga4T7lVy4tbNBa8.jpg,/ew6eSZY42PsY9wJuWYdx4H4wxKz.jpg,11.8474,fr,TV,36,11,,"Corinne Touzet, Pierre-Marie Escourrou, Xavier Clément",,
203555,The Imperfects,Canceled,2022-09-08,0,"After an experimental gene therapy turns them into monsters, three twenty-somethings band together to hunt down the scientist responsible and force him to make them human again.",7.0,143,"Action & Adventure, Drama, Sci-Fi & Fantasy",genetics,The Imperfects,/ntbfqgORC8JRRWQ5pQ56psC2Wot.jpg,/sVzI93UPwj7KXd6Alak0gEL1pBd.jpg,8.1785,en,TV,10,1,https://www.netflix.com/title/81252707,"Italia Ricci, Morgan Taylor Campbell, Rhianna Jagpal",,Official Trailer
223212,The Impossible Heir,Ended,2024-02-28,58,An ambitious boy grows up and joins an intense war of desires to become a star of his own.,7.7,43,Drama,chaebol,로얄로더,/ksIQrUoJERXBnVcxAxkMQDpzx3l.jpg,/sXT9JVUznUwwVy3LsYeD4kCwGgv.jpg,7.9544,ko,TV,12,1,https://www.disneyplus.com/series/the-impossible-heir/3x0nojjYqT6Y,"Lee Jae-wook, Lee Jun-young, Hong Su-zu",,Official Trailer [Subtitled]
648,The Incredible Hulk,Ended,1977-11-04,50,"During an experiment gone bad, radiation turns a scientist into a raging green behemoth whenever he becomes agitated. Unable to control his transformations, David Banner searches for a cure as he crosses the country, fugitive-style, with a dogged tabloid reporter on his trail.",7.247,468,"Sci-Fi & Fantasy, Action & Adventure, Drama","hero, superhero, based on comic, scientist, rage, anger, green, don't make me angry, hulk, david banner",The Incredible Hulk,/8q7uFuNuMWTWfcpnCpBuZa3KZXx.jpg,/vl2lLJcbbnTcvWH6ZfHlXuLxIaP.jpg,34.3744,en,TV,82,5,https://www.nbc.com/the-incredible-hulk,"Bill Bixby, Lou Ferrigno, Jack Colvin","Tom Szollosi, Richard Christian Matheson, Kenneth Johnson",El increible Hulk The Incredible Hulk 1978   INTRO
109905,The Innocent,Ended,2020-09-15,143,"The series follows the story of three siblings of a sick parent: two obsessive daughters – Safiye and Gülben and one son – Han, who has devoted his whole life to catering to his family's needs, shuttling tirelessly between work and home. One faithful day, Han's world will change as soon as he sees and immediately falls in love with İnci. For the first time in his life, Han will seek out his own happiness.",7.9,13,"Drama, Family",,Masumlar Apartmanı,/3QeTlVrs3hJUtXqhKt1FoDQx9ys.jpg,/2UyLm2vSL1IGDPI5B1govfPcE7H.jpg,23.1583,tr,TV,71,2,https://www.trt1.com.tr/diziler/masumlar-apartmani,"Birkan Sokullu, Ezgi Mola, Merve Dizdar",Çağrı Vila Lostuvalı,
77400,The Innocents,Canceled,2018-08-24,52,"When a teenage couple runs away to be together, the extraordinary gift they possess unleashes powerful forces intent on dividing them forever.",5.7,104,"Sci-Fi & Fantasy, Drama","runaway, shapeshifting, mad scientist, interracial romance, boyfriend girlfriend relationship, teen drama",The Innocents,/tLrRQiJfkqpldyIYuCNTMmR7QJv.jpg,/7QJxHkdqAHbLzJObaNngQkOqkfG.jpg,12.3649,en,TV,8,1,https://www.netflix.com/title/80184405,"Percelle Ascott, Sorcha Groundsell, Guy Pearce",,The Innocents: Little Secrets | Official Trailer #2 [HD] | Netflix
61929,The Jinx The Life And Deaths Of Robert Durst,Ended,2015-02-08,0,"Robert Durst, scion of NY's billionaire real-estate family, has been accused of three murders but has evaded justice for over 30 years. Durst speaks in this true crime series, revealing secrets of a case that has baffled authorities.",7.996,473,"Documentary, Crime","jinx, murder, true crime, murder investigation, multiple murder, real life, mystery",The Jinx: The Life and Deaths of Robert Durst,/qY3rk9hH6dzgDrIkonxxHBF3rp8.jpg,/rDJei8aoHbhgKOSgFSZ4zI6sbwa.jpg,15.8466,en,TV,12,2,http://www.hbo.com/the-jinx-the-life-and-deaths-of-robert-durst,"Robert Durst, Andrew Jarecki",,The Jinx: The Life and Deaths of Robert Durst - Trailer - Official HBO UK
20502,The Judge From Hell,Ended,1973-10-04,25,"Dororon Enma-kun, also known as Satanikus!, is a Japanese horror-comedy anime and manga series created by Go Nagai. It's one of Nagai's most famous works in Japan, although not very well known in the rest of the world. In 2006, it would get a sequel/remake in Demon Prince Enma, which drops the comedy and becomes a full-fledged suspense-horror series. After the OVA was released, another manga version was released called Satanikus ENMA Kerberos by Eiji Toriyama. A remake entitled Dororon Enma-kun ...",5.5,2,"Animation, Comedy","youkai, anime",ドロロンえん魔くん,/qc0SUtlfLLQPAnm0z47pd5mF7s3.jpg,/cVTtqDtWSCN65hJggoJyq1DvA3U.jpg,25.072,ja,TV,25,1,http://www.toei-anim.co.jp/lineup/tv/emma/,"Takuzō Kamiyama, Junpei Takiguchi, Kaneta Kimotsuki",Kimio Yabuki,
67391,The K2,Ended,2016-09-23,60,"A patriotic bodyguard who was abandoned by his country and colleagues, a hidden daughter of leading Presidential candidate who regards love as a tool for revenge, and the First Lady contender who hides her ambition and charisma behind a kind and friendly personality.",7.6,137,"Action & Adventure, Drama, Crime","corruption, bodyguard, politician, first lady, government corruption",더케이투,/egziV2hfeNcDTQwZCGgtbKfUEpD.jpg,/peyAtHEeL6ElEepfEm8dy1QQ1qJ.jpg,26.6402,ko,TV,16,1,http://program.tving.com/tvn/thek2/,"Ji Chang-wook, Song Yun-ah, Yoona",Kwak Jung-hwan,
26101,The Keepers,Ended,2017-05-19,62,This docuseries examines the decades-old murder of Sister Catherine Cesnik and its suspected link to a priest accused of abuse.,7.5,169,"Documentary, Mystery, Crime","corruption, nun, cover-up, murder, miniseries, baltimore, maryland",The Keepers,/kgZE2Hx2zCGNJMPbOet9B7IcWbu.jpg,/tXRpbIxcQeGxfs0opfm6XgXAyzX.jpg,5.5181,en,TV,7,1,https://www.netflix.com/title/80122179,"Abbie Schaub, Gemma Hoskins, Jean Hargadon Wehner",,The Keepers | Official Trailer [HD] | Netflix
217088,The Killing Vote,Ended,2023-08-10,70,"People are busy watching the screen. The person wearing a mysterious mask so called 'Gaetal' appears, and the Killing Vote begins.",7.5,41,"Drama, Mystery, Crime","death penalty, vigilante, capital punishment, voting, social justice, cybersecurity, criminal justice, viral, based on webcomic or webtoon, smartphone",국민사형투표,/b31zFi0ZocmaxxuPCAGxEA6uxGn.jpg,/5b7VwobdAhp7NFCxxcEXSQNmaNe.jpg,14.7783,ko,TV,12,1,https://programs.sbs.co.kr/drama/thekillingvote,"Park Hae-jin, Lim Ji-yeon, Park Sung-woong",Park Shin-woo,The Killing Vote | Official Trailer | Prime
154523,The King Of Pigs,Ended,2022-03-18,56,"Two friends in the past were victims of serious school bulling. One could not resist his trauma, and becomes a serial killer, walking in the path of revenge. Another one tries his best to overcome the trauma and becomes a police detective. He now faces tragic fate to risk his life to capture the serial killer.",8.548,21,"Drama, Mystery","child abuse, childhood trauma, revenge, murder, flashback, gore, live action remake, school bullying",돼지의 왕,/uTPxB59709ICd1P1rKyW3NiQg2N.jpg,/pMDhLfyYcuz6MMicbhkFKxMjcEE.jpg,13.2713,ko,TV,12,1,https://www.tving.com/contents/P001565742,"Kim Dong-wook, Kim Sung-kyu, Chae Jung-an","Kim Dae-jin, Tak Jae-young, Kim Sang-woo",THE KING OF PIGS | Trailer
129478,The Kings Affection,Ended,2021-10-11,70,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret.",8.2,278,Drama,"love triangle, romance, teacher, cross dressing, historical fiction, twins, historical, first love, child abandonment, hidden identity, joseon dynasty (1392–1910), gender bender, based on manhwa, bold, bisexual",연모,/mcfX0IqWibPhF5H4i2Q5gUlwwxk.jpg,/4r7scgI5aUrShN0YzriAatWd15e.jpg,26.7209,ko,TV,20,1,https://program.kbs.co.kr/2tv/drama/thekingsaffection/pc/index.html,"Park Eun-bin, Rowoon, Nam Yoon-su","Han Hee-jung, Song Hyun-wook",The King's Affection | Official Trailer | Netflix [ENG SUB]
91470,The Kings Avatar,Ended,2019-07-24,45,"When an elite gamer is forced out of his professional team, he becomes a manager of an Internet café and reinvents himself to return to online glory.",7.783,46,"Action & Adventure, Drama","china, based on novel or book, esports, championship, gaming, game playing, web series, based on web novel, chinese drama",全职高手,/kmSxnAQ0YeQKh3Rm2VwqKZhkTt6.jpg,/itWZjJ6pLAfVzBOhV9I4Us31bqm.jpg,22.2281,zh,TV,40,1,,"Yang Yang, Maggie Jiang, Daisy Li","Shi Yi Yue, Zhang Xiaoan",
280890,The Ladys Companion,Canceled,2025-03-28,0,"Hired to find husbands for three wealthy sisters, chaperone Elena Bianda is drawn into a late 19th-century world of love, scandal and comic intrigue.",7.5,32,"Drama, Comedy","romcom, period drama, romance drama",Manual para señoritas,/3C4MQlp0yWyVErSGVzHBObvFbMX.jpg,/dxzWQ4Keg2lyUgYk3OSXIjbd2c2.jpg,13.4666,es,TV,8,1,https://www.netflix.com/title/81699152,"Nadia de Santiago, Álvaro Mel, Isa Montalbán",,Official Trailer [Subtitled]
169590,The Last Bus,Returning Series,2022-04-01,35,"After embarking on a life-changing field trip, a group of whip-smart students fight to save humanity from an army of ruthless drones.",6.7,25,"Sci-Fi & Fantasy, Family","artificial intelligence (a.i.), bus, travel, school, kids",The Last Bus,/tv1jyfYC0ZClQod9v6IbhwP6ak.jpg,/wJ7F26oy8jsE8E3KwaBYO0jTtaa.jpg,13.5759,en,TV,10,1,https://www.netflix.com/title/81037539,"Laura Crowhurst, Daniel Frogson, Carys John",,Official Trailer
90665,The Last Czars,Ended,2019-07-03,45,"When social upheaval sweeps Russia in the early 20th century, Czar Nicholas II resists change, sparking a revolution and ending a dynasty.",7.341,138,"Drama, War & Politics, Documentary","docudrama, reenactment, russian revolution (1917), imperial russia, 1900s, romanov dinasty, melodrama",The Last Czars,/quGmzISvzZeAd3ijCLbVMIfEHni.jpg,/cOj0aMpAjdRvcskFLJcctZi8rPC.jpg,7.5168,en,TV,6,1,https://www.netflix.com/title/80211648,"Robert Jack, Oliver Dimsdale, Samuel Collings",,The Last Czars: Season 1 - Trailer (2019) Netflix Series
157021,The Last Movie Stars,Ended,2022-07-21,0,"A celebration of Paul Newman and Joanne Woodward’s iconic careers and decades-long partnership. Director Ethan Hawke brings life and color to this definitive history of their love, lives, and philanthropy.",6.882,17,Documentary,"husband wife relationship, biography, miniseries, movie star",The Last Movie Stars,/9L6AkTv9CDdxqwWICIB4OuLeNdM.jpg,/imaV887OG9xU2FWa9P8baNESC43.jpg,8.6793,en,TV,6,1,https://www.hbomax.com/series/the-last-movie-stars,"Paul Newman, Joanne Woodward",,Trailer
74253,The Last Post,Ended,2017-10-01,59,"Drama series set in the mid-sixties, in which a unit of Royal Military Police officers and their families deal with the challenges of politics, love and war in British-controlled Aden.",6.9,22,"Drama, War & Politics","army, period drama, military police, yemen, 1960s",The Last Post,/iQPE4wB39N4oYM0dctVeI1bqAb5.jpg,/UNbIUhbc891gHunUi4GQLB5PNe.jpg,3.2513,en,TV,6,1,http://www.bbc.co.uk/programmes/b097tsyf,"Jessie Buckley, Stephen Campbell Moore, Amanda Drew",,The Last Post: Trailer - BBC One
102927,The Last Summoner,Ended,2022-04-26,23,"A talented young cook's encounter with a hungry girl who popped up in his kitchen changes his ordinary life forever. Dora, a summoned spirit and a truly cute goddess, now calls him master. However, he is not interested at all and trying everything he could to get away from the ghostly figure. As fate would have it, when he becomes a summoner by accident, there is no turn back in life.",5.313,16,"Animation, Action & Adventure, Sci-Fi & Fantasy","magic, harem, god, demon, combat, based on manhua, donghua",最后的召唤师,/r7Ked7mAnvuuRPuehta2L4eHUfO.jpg,/oZRnivIGDlp2GquS7tVPhub2eeH.jpg,6.5783,zh,TV,12,1,https://www.bilibili.com/bangumi/media/md24126260/,"Yun Wei Yi, Wenxiao He, Yumeng Zhang",,
74769,The Legend,Ended,2017-05-06,40,"The story of the ill-fated romance between Zhu Yi Huan, the last princess of the Ming Dynasty and Kangxi, the young emperor of the Qing Dynasty.",8.2,5,Drama,,龙珠传奇之无间道,/pEj2qHtbDE23YIsicVtLtpsmzFu.jpg,/eYYHjCFvXWjtaigoBPiBtGlOlRi.jpg,18.3512,zh,TV,90,1,,"Qin Junjie, Yang Zi, Shu Chang","Zhou Yuan Zhou, Yaling Li",
33880,The Legend Of Korra,Ended,2012-04-14,23,"Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself.",8.216,2165,"Animation, Action & Adventure, Sci-Fi & Fantasy","buddhism, martial arts, asia, friendship, romance, steampunk, coming of age, spirituality, spirit, spin off, fantasy world, political corruption, companionship, anime inspired",The Legend of Korra,/dZgYvSfuh1YHDrJuILlVQ5oA2hF.jpg,/hmrNfrUl3FFaymDj6Iw5oKQjIs2.jpg,52.4075,en,TV,52,4,http://www.nick.com/shows/legend-of-korra/,"Janet Varney, David Faustino, P.J. Byrne",,"""The Legend of Korra"" Theme Song (HQ) | Episode Opening Credits | Nick Animation"
197679,The Life And Movies Of Ersan Kuneri,Returning Series,2022-05-13,50,"Reexamining his own legacy, a renowned figure in erotic cinema decides to branch out and make movies in other genres, from sci-fi to medieval action.",6.888,67,Comedy,"1970s, director, producer, 1980s",Erşan Kuneri,/AdmyBnD3GRBBAJ6F5EIcO6JjQO5.jpg,/e9iztxikysYdbx3gwGrMt05kFWV.jpg,10.6133,tr,TV,16,2,https://www.netflix.com/title/81316610,"Cem Yılmaz, Zafer Algöz, Çağlar Çorumlu","Cem Yılmaz, Cem Yılmaz",The Life and Movies of Erşan Kuneri | Official Trailer | Netflix
86546,The Light In Your Eyes,Ended,2019-02-11,67,"Time manipulation comes with a steep price for a young woman, who becomes 78 years old overnight after using a mysterious watch.",7.6,26,"Drama, Comedy","dementia, alzheimer's disease, romance, family relationships, first love, life lessons, double identity, time-manipulation, mother daughter relationship, 耀眼",눈이 부시게,/9HSrz6SH58YtU612iLb4aiRolTJ.jpg,/jJpuarfLx4DJjZ88nzXkHOuKvYX.jpg,14.3715,ko,TV,12,1,http://tv.jtbc.joins.com/dazzling,"Han Ji-min, Kim Hye-ja, Nam Joo-hyuk","Kim Sok-yun, Lee Nam-kyu, Kim Soo-jin","The Light in Your Eyes 눈이 부시게 Trailer | NAM JOO HYUK, HAN JI MIN"
73178,The Long Road Home,Ended,2017-11-07,47,"Relive a heroic fight for survival during the Iraq War, when the 1st Cavalry Division from Fort Hood was ferociously ambushed on April 4, 2004, in Sadr City, Baghdad — a day that came to be known in military annals as “Black Sunday.”",6.7,53,"War & Politics, Drama","soldier, iraq war, warfield",The Long Road Home,/4dZvU5wdODUVVbAPtSUfWLLUe03.jpg,/e4QDyKfCmamMIi0Ub3yd7OhM2xN.jpg,12.6089,en,TV,7,1,https://www.nationalgeographic.com/tv/shows/the-long-road-home,"Michael Kelly, E.J. Bonilla, Noel Fisher",,First Look: The Long Road Home | The Long Road Home
231811,The Long Shadow,Ended,2023-09-25,0,"Dramatizing  one of the most infamously notorious and shocking serial killer cases in the world, the hunt for Peter Sutcliffe, commonly dubbed the Yorkshire Ripper, between October 1975 and January 1981, South Yorkshire police undertook the biggest manhunt in British criminal history. The search for Sutcliffe lasted five years, involved over a thousand officers and changed the way the British police worked forever.",7.6,58,"Crime, Drama","prostitute, 1970s, police, based on true story, murder, serial killer, man hunt, series of murders, true crime, murder investigation, english police, north of england, police procedural",The Long Shadow,/oBwzo60yQvK6xdhon4LF6oi6sMi.jpg,/pyoh75rpGtSdTUZihdijmm6Iy2M.jpg,14.8412,en,TV,7,1,https://www.itv.com/watch/the-long-shadow/10a1937/10a1937a0001,"Michael McElhatton, Jack Deam, Lee Ingleby",,The Long Shadow | Exclusive Teaser | ITV
85014,The Long Song,Ended,2018-12-18,60,"Set during the final days of slavery in 19th century Jamaica, we follow the trials, tribulations and survival of plantation slave July and her odious mistress Caroline.",6.895,19,Drama,"ultimatum, slavery, plantation, jamaica, miniseries, love affair, slave, colonial era, historical drama, sugarcane, 19th century, female slave, life story, former slave, jamaican history, caribbean history",The Long Song,/rF1Gs0Wx1k2xLVmtRkYmJSclzbb.jpg,/63HKYVTrAcawwaL5qMEjwuzmaGC.jpg,11.0359,en,TV,3,1,https://www.bbc.co.uk/programmes/b0bw99xk,"Tamara Lawrance, Hayley Atwell, Jack Lowden",,The Long Song: Trailer - BBC
125816,The Lost Flowers Of Alice Hart,Ended,2023-08-03,0,"After losing her parents in a mysterious fire, nine-year-old Alice Hart is raised by her grandmother June on a flower farm where she learns there are secrets within secrets. But years on, an unearthed betrayal sees Alice forced to face her past.",7.716,125,"Drama, Mystery",based on novel or book,The Lost Flowers of Alice Hart,/sNeGAamuke1a2I4ndcaE0bnukh4.jpg,/koU92vPMZFoWn2SD1w0IoOzAxFm.jpg,20.2121,en,TV,7,1,https://www.primevideo.com/detail/0JDCYN9S60GPSJ9OCGTBTSMZTJ,"Sigourney Weaver, Alycia Debnam-Carey, Asher Keddie",,Official Trailer
57646,The Masters Sun,Ended,2013-08-07,63,"Joo Joong-won is the arrogant, greedy CEO of Kingdom, a  conglomerate that includes a supermall and a hotel. ""Ghost whisperer”  Tae Gong-shil, is a misunderstood outcast who can't keep a  boyfriend or a job since a near death experience left her seeing needy  ghosts. She feels compelled to help them resolve their earthly issues so  they can move on to the afterlife... and he feels compelled to think  she's crazy. Soon their lives merge into a complicated web of hijinx,  misunderstandings, and......",7.991,169,"Sci-Fi & Fantasy, Comedy, Drama","obsession, medium, trauma, supernatural, romance, tragic past, ghost, communicating with the dead, secondary couple, chaebol",주군의 태양,/8dNQTTHAirWwCpQM85amONPcZSA.jpg,/nI9YGF9ZBror2a5MDBTg4Zn1tUk.jpg,9.9134,ko,TV,17,1,http://tv.sbs.co.kr/juguntaeyang/,"So Ji-sub, Gong Hyo-jin, Seo In-guk","Hong Mi-ran, Jin Hyuk, Hong Jeong-eun",
76954,The Mechanism,Ended,2018-03-23,60,A scandal erupts in Brazil during an investigation of alleged government corruption via oil and construction companies. Loosely inspired by true events.,7.116,125,"Crime, Drama",,O Mecanismo,/tVnmpjhELgmh7so237wgDUck7kO.jpg,/8tv3QAZrR94nfLkhsezPcc3bza5.jpg,8.2359,pt,TV,16,2,https://www.netflix.com/title/80120485,"Selton Mello, Caroline Abras, Enrique Díaz",,The Mechanism | Official Trailer [HD] | Netflix
94413,The Mess You Leave Behind,Ended,2020-12-11,45,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before and begins fearing for her own life.,7.0,272,"Drama, Mystery","suicide, based on novel or book, infidelity, blackmail, literature, drug dealer, feminism, fake suicide, staged death, marriage, high school, teacher, drugs, teacher student relationship, high school teacher, troubled marriage, murder mystery, sexual blackmail, nudity, thriller",El desorden que dejas,/lO3JkTPko8kEr2luYGwQocU1lJH.jpg,/nNU0oaZv8jeLlcrPFGnVae8ZpnW.jpg,8.6019,es,TV,8,1,https://www.netflix.com/title/81033361,"Inma Cuesta, Bárbara Lennie, Tamar Novas",,The Mess You Leave Behind | Official Trailer | Netflix
96713,The Midnight Gospel,Canceled,2020-04-20,204,"Traversing trippy worlds inside his universe simulator, Clancy the space caster explores existential questions about life, death and everything in between.",8.264,868,"Animation, Comedy, Sci-Fi & Fantasy, Mystery","philosophy, simulation, universe, fantasy world, psychedelic, meditative, philosophical, reflective, introspective, reminiscent, sentimental",The Midnight Gospel,/1uDlOGtHpvQOpMkmfe1cObQW4Xl.jpg,/t1UcT2XiyvJK3tVAb416PBM2LDE.jpg,11.4893,en,TV,8,1,https://www.netflix.com/title/80987903,"Duncan Trussell, Phil Hendrie",,The Midnight Gospel | Official Trailer | Netflix
237508,The Midnight Romance In Hagwon,Ended,2024-05-11,70,"A secret and sweet real-life romance between veteran academy instructor Seo Hye-jin and her flirty student Lee Joon-ho, who returns after 10 years and stirs her heart.",6.7,18,Drama,romance,졸업,/l8PabmOdPDFXAU0pOF44W0NmGBX.jpg,/qbkfizeVMmxtZJYyXR1tXY1KhQ6.jpg,11.1973,ko,TV,16,1,https://tvn.cjenm.com/ko/The-Midnight-Romance/,"Jung Ryeo-won, Wi Ha-jun, Kim Jong-tae","Ahn Pan-seok, Park Gyeong-hwa",[TRAILER 1] The Midnight Romance in Hagwon
156640,The Midwich Cuckoos,Ended,2022-06-02,49,"A small fictional village in England is completely subdued by an alien presence for an entire day. Upon waking, it is discovered that numerous women in the town are pregnant.",6.775,69,"Drama, Sci-Fi & Fantasy, Mystery","based on novel or book, telepathy, alien life-form, mind control, mind reading, infiltration, alien contact",The Midwich Cuckoos,/xfJtH6faQHUVxvKTdvMBys6I6j0.jpg,/xvXoeyZEBQ7qXz2rJ6GSDXhOAGf.jpg,17.9136,en,TV,7,1,https://www.sky.com/watch/the-midwich-cuckoos,"Keeley Hawes, Max Beesley, Aisling Loftus",,US Trailer
61555,The Missing,Ended,2014-10-28,59,"A gripping anthological relationship thriller series exploring the emotional fallout of a child's abduction not only on the family but on the wider community, told over two time frames.",7.142,271,"Crime, Drama, Mystery","child abuse, detective, journalist, husband wife relationship, investigation, police, anthology, reporter, missing child, child kidnapping, cold case",The Missing,/czsrf4fx39ADnSTH7Og1Xk2SC4S.jpg,/6LNiGx7KfdTPrIkkl6MjAXaDHmJ.jpg,20.8374,en,TV,16,2,https://www.bbc.co.uk/programmes/b07xt09g,"David Morrissey, Keeley Hawes, Abigail Hardingham","Ben Chanan, Harry Williams",
68315,The Mist,Canceled,2017-06-22,40,"A small town family is torn apart by a brutal crime. As they deal with the fallout an eerie mist rolls in, suddenly cutting them off from the rest of the world, and in some cases, each other.",6.175,775,"Sci-Fi & Fantasy, Drama","suicide, small town, maine, creature, mist",The Mist,/iwDmsffJ5qYBxiGTPdwgIKTscKu.jpg,/ugSIMDmPW1HemkB2eCRtzrMjvJ0.jpg,26.371,en,TV,10,1,http://www.spike.com/shows/the-mist,"Morgan Spector, Alyssa Sutherland, Gus Birney",,The Mist: 'Out There' | Official Trailer
